course_id,teacher_id,classroom,class_time
История 284,Ипат,Ауд. 206,2025-07-17 12:00:00.977058
История 284,Ипат,Ауд. 450,2025-07-24 09:00:00.977063
История 284,Ипат,Ауд. 100,2025-07-31 08:00:00.977069
История 284,Ипат,Ауд. 469,2025-08-07 09:00:00.977075
История 284,Ипат,Ауд. 226,2025-08-14 14:00:00.977081
История 284,Ипат,Ауд. 391,2025-08-21 16:00:00.977087
История 284,Ипат,Ауд. 306,2025-08-28 18:00:00.977093
История 284,Ипат,Ауд. 239,2025-09-04 14:00:00.977102
Медицина 311,Остромир,Ауд. 268,2025-05-22 08:00:00.977108
Медицина 311,Остромир,Ауд. 135,2025-05-29 14:00:00.977119
Медицина 311,Остромир,Ауд. 113,2025-06-05 13:00:00.977125
Медицина 311,Остромир,Ауд. 446,2025-06-12 11:00:00.977131
Медицина 311,Остромир,Ауд. 365,2025-06-19 08:00:00.977136
Медицина 311,Остромир,Ауд. 258,2025-06-26 10:00:00.977142
Медицина 311,Остромир,Ауд. 220,2025-07-03 10:00:00.977148
Медицина 311,Остромир,Ауд. 137,2025-07-10 17:00:00.977153
Медицина 311,Остромир,Ауд. 464,2025-07-17 16:00:00.977159
Медицина 311,Остромир,Ауд. 232,2025-07-24 13:00:00.977164
Медицина 311,Остромир,Ауд. 123,2025-07-31 09:00:00.977170
Медицина 311,Остромир,Ауд. 170,2025-08-07 12:00:00.977176
Медицина 311,Остромир,Ауд. 427,2025-08-14 15:00:00.977182
Медицина 311,Остромир,Ауд. 123,2025-08-21 12:00:00.977187
Медицина 311,Остромир,Ауд. 167,2025-08-28 10:00:00.977192
Медицина 311,Остромир,Ауд. 399,2025-09-04 10:00:00.977197
Экономика 469,Остромир,Ауд. 269,2025-05-22 10:00:00.977203
Экономика 469,Остромир,Ауд. 142,2025-05-29 13:00:00.977208
Экономика 469,Остромир,Ауд. 191,2025-06-05 17:00:00.977213
Экономика 469,Остромир,Ауд. 302,2025-06-12 10:00:00.977218
Экономика 469,Остромир,Ауд. 345,2025-06-19 09:00:00.977224
Экономика 469,Остромир,Ауд. 328,2025-06-26 15:00:00.977229
Экономика 469,Остромир,Ауд. 365,2025-07-03 08:00:00.977235
Экономика 469,Остромир,Ауд. 483,2025-07-10 18:00:00.977240
Экономика 469,Остромир,Ауд. 167,2025-07-17 15:00:00.977245
Экономика 469,Остромир,Ауд. 325,2025-07-24 18:00:00.977254
Экономика 469,Остромир,Ауд. 495,2025-07-31 10:00:00.977260
Экономика 469,Остромир,Ауд. 300,2025-08-07 16:00:00.977265
Экономика 469,Остромир,Ауд. 145,2025-08-14 16:00:00.977270
Экономика 469,Остромир,Ауд. 361,2025-08-21 15:00:00.977275
Экономика 469,Остромир,Ауд. 205,2025-08-28 17:00:00.977280
Экономика 469,Остромир,Ауд. 221,2025-09-04 08:00:00.977285
Экономика 782,Матвей,Ауд. 185,2025-05-22 18:00:00.977291
Экономика 782,Матвей,Ауд. 220,2025-05-29 14:00:00.977297
Экономика 782,Матвей,Ауд. 142,2025-06-05 11:00:00.977302
Экономика 782,Матвей,Ауд. 234,2025-06-12 13:00:00.977307
Экономика 782,Матвей,Ауд. 191,2025-06-19 17:00:00.977312
Экономика 782,Матвей,Ауд. 220,2025-06-26 16:00:00.977319
Экономика 782,Матвей,Ауд. 321,2025-07-03 17:00:00.977324
Экономика 782,Матвей,Ауд. 181,2025-07-10 09:00:00.977329
Экономика 782,Матвей,Ауд. 155,2025-07-17 12:00:00.977334
Экономика 782,Матвей,Ауд. 308,2025-07-24 09:00:00.977339
Экономика 782,Матвей,Ауд. 355,2025-07-31 17:00:00.977344
Экономика 782,Матвей,Ауд. 456,2025-08-07 12:00:00.977349
Экономика 782,Матвей,Ауд. 332,2025-08-14 14:00:00.977354
Экономика 782,Матвей,Ауд. 345,2025-08-21 14:00:00.977359
Экономика 782,Матвей,Ауд. 324,2025-08-28 13:00:00.977364
Экономика 782,Матвей,Ауд. 298,2025-09-04 13:00:00.977369
История 791,Матвей,Ауд. 262,2025-05-22 12:00:00.977375
История 791,Матвей,Ауд. 465,2025-05-29 15:00:00.977381
История 791,Матвей,Ауд. 264,2025-06-05 08:00:00.977386
История 791,Матвей,Ауд. 338,2025-06-12 10:00:00.977396
История 791,Матвей,Ауд. 351,2025-06-19 15:00:00.977402
История 791,Матвей,Ауд. 162,2025-06-26 09:00:00.977407
История 791,Матвей,Ауд. 189,2025-07-03 08:00:00.977412
История 791,Матвей,Ауд. 209,2025-07-10 09:00:00.977417
История 791,Матвей,Ауд. 223,2025-07-17 10:00:00.977423
История 791,Матвей,Ауд. 254,2025-07-24 09:00:00.977429
История 791,Матвей,Ауд. 425,2025-07-31 18:00:00.977434
История 791,Матвей,Ауд. 362,2025-08-07 09:00:00.977440
История 791,Матвей,Ауд. 320,2025-08-14 18:00:00.977446
История 791,Матвей,Ауд. 332,2025-08-21 14:00:00.977452
История 791,Матвей,Ауд. 279,2025-08-28 12:00:00.977457
История 791,Матвей,Ауд. 282,2025-09-04 10:00:00.977463
Литература 450,Эрнст,Ауд. 427,2025-05-22 12:00:00.977468
Литература 450,Эрнст,Ауд. 321,2025-05-29 11:00:00.977474
Литература 450,Эрнст,Ауд. 107,2025-06-05 14:00:00.977478
Литература 450,Эрнст,Ауд. 248,2025-06-12 09:00:00.977483
Литература 450,Эрнст,Ауд. 263,2025-06-19 09:00:00.977489
Литература 450,Эрнст,Ауд. 265,2025-06-26 14:00:00.977494
Литература 450,Эрнст,Ауд. 260,2025-07-03 13:00:00.977500
Литература 450,Эрнст,Ауд. 430,2025-07-10 12:00:00.977505
Литература 450,Эрнст,Ауд. 242,2025-07-17 14:00:00.977511
Литература 450,Эрнст,Ауд. 246,2025-07-24 08:00:00.977516
Литература 450,Эрнст,Ауд. 199,2025-07-31 13:00:00.977521
Литература 450,Эрнст,Ауд. 230,2025-08-07 10:00:00.977527
Литература 450,Эрнст,Ауд. 204,2025-08-14 10:00:00.977537
Литература 450,Эрнст,Ауд. 178,2025-08-21 09:00:00.977543
Литература 450,Эрнст,Ауд. 192,2025-08-28 09:00:00.977548
Литература 450,Эрнст,Ауд. 449,2025-09-04 13:00:00.977553
Экономика 702,Эрнст,Ауд. 253,2025-05-22 17:00:00.977559
Экономика 702,Эрнст,Ауд. 194,2025-05-29 16:00:00.977564
Экономика 702,Эрнст,Ауд. 410,2025-06-05 09:00:00.977569
Экономика 702,Эрнст,Ауд. 371,2025-06-12 08:00:00.977574
Экономика 702,Эрнст,Ауд. 358,2025-06-19 11:00:00.977579
Экономика 702,Эрнст,Ауд. 320,2025-06-26 18:00:00.977585
Экономика 702,Эрнст,Ауд. 402,2025-07-03 11:00:00.977590
Экономика 702,Эрнст,Ауд. 306,2025-07-10 13:00:00.977595
Экономика 702,Эрнст,Ауд. 296,2025-07-17 09:00:00.977600
Экономика 702,Эрнст,Ауд. 367,2025-07-24 13:00:00.977604
Экономика 702,Эрнст,Ауд. 241,2025-07-31 11:00:00.977609
Экономика 702,Эрнст,Ауд. 168,2025-08-07 14:00:00.977614
Экономика 702,Эрнст,Ауд. 477,2025-08-14 13:00:00.977620
Экономика 702,Эрнст,Ауд. 172,2025-08-21 09:00:00.977625
Экономика 702,Эрнст,Ауд. 309,2025-08-28 17:00:00.977630
Экономика 702,Эрнст,Ауд. 463,2025-09-04 16:00:00.977635
Математический анализ 154,Станислав,Ауд. 371,2025-05-22 18:00:00.977641
Математический анализ 154,Станислав,Ауд. 416,2025-05-29 18:00:00.977646
Математический анализ 154,Станислав,Ауд. 405,2025-06-05 13:00:00.977651
Математический анализ 154,Станислав,Ауд. 263,2025-06-12 14:00:00.977656
Математический анализ 154,Станислав,Ауд. 499,2025-06-19 12:00:00.977661
Математический анализ 154,Станислав,Ауд. 308,2025-06-26 10:00:00.977670
Математический анализ 154,Станислав,Ауд. 495,2025-07-03 16:00:00.977675
Математический анализ 154,Станислав,Ауд. 487,2025-07-10 09:00:00.977680
Математический анализ 154,Станислав,Ауд. 327,2025-07-17 11:00:00.977686
Математический анализ 154,Станислав,Ауд. 385,2025-07-24 17:00:00.977693
Математический анализ 154,Станислав,Ауд. 443,2025-07-31 16:00:00.977699
Математический анализ 154,Станислав,Ауд. 246,2025-08-07 13:00:00.977704
Математический анализ 154,Станислав,Ауд. 487,2025-08-14 11:00:00.977709
Математический анализ 154,Станислав,Ауд. 401,2025-08-21 15:00:00.977715
Математический анализ 154,Станислав,Ауд. 456,2025-08-28 16:00:00.977720
Математический анализ 154,Станислав,Ауд. 126,2025-09-04 10:00:00.977725
Экономика 606,Станислав,Ауд. 492,2025-05-22 08:00:00.977731
Экономика 606,Станислав,Ауд. 471,2025-05-29 18:00:00.977737
Экономика 606,Станислав,Ауд. 100,2025-06-05 09:00:00.977742
Экономика 606,Станислав,Ауд. 486,2025-06-12 15:00:00.977747
Экономика 606,Станислав,Ауд. 258,2025-06-19 09:00:00.977753
Экономика 606,Станислав,Ауд. 471,2025-06-26 15:00:00.977758
Экономика 606,Станислав,Ауд. 434,2025-07-03 10:00:00.977764
Экономика 606,Станислав,Ауд. 283,2025-07-10 10:00:00.977769
Экономика 606,Станислав,Ауд. 163,2025-07-17 08:00:00.977775
Экономика 606,Станислав,Ауд. 275,2025-07-24 14:00:00.977780
Экономика 606,Станислав,Ауд. 332,2025-07-31 18:00:00.977786
Экономика 606,Станислав,Ауд. 142,2025-08-07 11:00:00.977796
Экономика 606,Станислав,Ауд. 358,2025-08-14 14:00:00.977801
Экономика 606,Станислав,Ауд. 305,2025-08-21 10:00:00.977804
Экономика 606,Станислав,Ауд. 387,2025-08-28 08:00:00.977808
Экономика 606,Станислав,Ауд. 347,2025-09-04 13:00:00.977814
Экономика 576,Софрон,Ауд. 207,2025-05-22 09:00:00.977818
Экономика 576,Софрон,Ауд. 394,2025-05-29 12:00:00.977822
Экономика 576,Софрон,Ауд. 122,2025-06-05 12:00:00.977826
Экономика 576,Софрон,Ауд. 193,2025-06-12 16:00:00.977829
Экономика 576,Софрон,Ауд. 458,2025-06-19 10:00:00.977833
Экономика 576,Софрон,Ауд. 136,2025-06-26 12:00:00.977837
Экономика 576,Софрон,Ауд. 427,2025-07-03 14:00:00.977840
Экономика 576,Софрон,Ауд. 343,2025-07-10 11:00:00.977844
Экономика 576,Софрон,Ауд. 405,2025-07-17 18:00:00.977848
Экономика 576,Софрон,Ауд. 228,2025-07-24 08:00:00.977851
Экономика 576,Софрон,Ауд. 381,2025-07-31 15:00:00.977855
Экономика 576,Софрон,Ауд. 319,2025-08-07 10:00:00.977858
Экономика 576,Софрон,Ауд. 448,2025-08-14 13:00:00.977862
Экономика 576,Софрон,Ауд. 205,2025-08-21 08:00:00.977866
Экономика 576,Софрон,Ауд. 324,2025-08-28 12:00:00.977869
Экономика 576,Софрон,Ауд. 171,2025-09-04 09:00:00.977873
Психология 975,Софрон,Ауд. 266,2025-05-22 18:00:00.977877
Психология 975,Софрон,Ауд. 325,2025-05-29 16:00:00.977880
Психология 975,Софрон,Ауд. 394,2025-06-05 08:00:00.977884
Психология 975,Софрон,Ауд. 206,2025-06-12 13:00:00.977888
Психология 975,Софрон,Ауд. 309,2025-06-19 09:00:00.977892
Психология 975,Софрон,Ауд. 253,2025-06-26 17:00:00.977895
Психология 975,Софрон,Ауд. 107,2025-07-03 08:00:00.977899
Психология 975,Софрон,Ауд. 385,2025-07-10 15:00:00.977902
Психология 975,Софрон,Ауд. 260,2025-07-17 18:00:00.977906
Психология 975,Софрон,Ауд. 168,2025-07-24 08:00:00.977912
Психология 975,Софрон,Ауд. 156,2025-07-31 09:00:00.977915
Психология 975,Софрон,Ауд. 489,2025-08-07 15:00:00.977919
Психология 975,Софрон,Ауд. 243,2025-08-14 15:00:00.977923
Психология 975,Софрон,Ауд. 150,2025-08-21 12:00:00.977926
Психология 975,Софрон,Ауд. 386,2025-08-28 11:00:00.977930
Психология 975,Софрон,Ауд. 199,2025-09-04 12:00:00.977934
Экономика 244,Федосий,Ауд. 254,2025-05-22 11:00:00.977937
Экономика 244,Федосий,Ауд. 222,2025-05-29 16:00:00.977941
Экономика 244,Федосий,Ауд. 302,2025-06-05 12:00:00.977945
Экономика 244,Федосий,Ауд. 131,2025-06-12 14:00:00.977948
Экономика 244,Федосий,Ауд. 143,2025-06-19 10:00:00.977952
Экономика 244,Федосий,Ауд. 436,2025-06-26 17:00:00.977955
Экономика 244,Федосий,Ауд. 207,2025-07-03 15:00:00.977959
Экономика 244,Федосий,Ауд. 499,2025-07-10 15:00:00.977962
Экономика 244,Федосий,Ауд. 389,2025-07-17 10:00:00.977966
Экономика 244,Федосий,Ауд. 324,2025-07-24 16:00:00.977970
Экономика 244,Федосий,Ауд. 338,2025-07-31 18:00:00.977973
Экономика 244,Федосий,Ауд. 300,2025-08-07 15:00:00.977977
Экономика 244,Федосий,Ауд. 390,2025-08-14 11:00:00.977980
Экономика 244,Федосий,Ауд. 363,2025-08-21 09:00:00.977984
Экономика 244,Федосий,Ауд. 420,2025-08-28 16:00:00.977988
Экономика 244,Федосий,Ауд. 319,2025-09-04 16:00:00.977991
Биология 615,Федосий,Ауд. 154,2025-05-22 13:00:00.977995
Биология 615,Федосий,Ауд. 330,2025-05-29 17:00:00.977999
Биология 615,Федосий,Ауд. 397,2025-06-05 15:00:00.978004
Биология 615,Федосий,Ауд. 336,2025-06-12 18:00:00.978008
Биология 615,Федосий,Ауд. 398,2025-06-19 08:00:00.978011
Биология 615,Федосий,Ауд. 115,2025-06-26 17:00:00.978015
Биология 615,Федосий,Ауд. 367,2025-07-03 09:00:00.978019
Биология 615,Федосий,Ауд. 399,2025-07-10 11:00:00.978023
Биология 615,Федосий,Ауд. 358,2025-07-17 12:00:00.978026
Биология 615,Федосий,Ауд. 438,2025-07-24 14:00:00.978030
Биология 615,Федосий,Ауд. 442,2025-07-31 17:00:00.978034
Биология 615,Федосий,Ауд. 398,2025-08-07 10:00:00.978037
Биология 615,Федосий,Ауд. 305,2025-08-14 18:00:00.978041
Биология 615,Федосий,Ауд. 120,2025-08-21 14:00:00.978045
Биология 615,Федосий,Ауд. 494,2025-08-28 09:00:00.978048
Биология 615,Федосий,Ауд. 166,2025-09-04 16:00:00.978052
Математический анализ 694,Клавдия,Ауд. 115,2025-05-22 10:00:00.978056
Математический анализ 694,Клавдия,Ауд. 364,2025-05-29 14:00:00.978059
Математический анализ 694,Клавдия,Ауд. 345,2025-06-05 08:00:00.978063
Математический анализ 694,Клавдия,Ауд. 500,2025-06-12 18:00:00.978067
Математический анализ 694,Клавдия,Ауд. 279,2025-06-19 15:00:00.978070
Математический анализ 694,Клавдия,Ауд. 346,2025-06-26 18:00:00.978074
Математический анализ 694,Клавдия,Ауд. 392,2025-07-03 14:00:00.978078
Математический анализ 694,Клавдия,Ауд. 172,2025-07-10 08:00:00.978081
Математический анализ 694,Клавдия,Ауд. 100,2025-07-17 11:00:00.978085
Математический анализ 694,Клавдия,Ауд. 348,2025-07-24 12:00:00.978088
Математический анализ 694,Клавдия,Ауд. 144,2025-07-31 14:00:00.978092
Математический анализ 694,Клавдия,Ауд. 276,2025-08-07 16:00:00.978112
Математический анализ 694,Клавдия,Ауд. 443,2025-08-14 13:00:00.978116
Математический анализ 694,Клавдия,Ауд. 490,2025-08-21 12:00:00.978120
Математический анализ 694,Клавдия,Ауд. 130,2025-08-28 13:00:00.978123
Математический анализ 694,Клавдия,Ауд. 125,2025-09-04 10:00:00.978128
История 522,Клавдия,Ауд. 103,2025-05-22 11:00:00.978132
История 522,Клавдия,Ауд. 262,2025-05-29 17:00:00.978136
История 522,Клавдия,Ауд. 361,2025-06-05 10:00:00.978139
История 522,Клавдия,Ауд. 108,2025-06-12 12:00:00.978143
История 522,Клавдия,Ауд. 258,2025-06-19 08:00:00.978147
История 522,Клавдия,Ауд. 198,2025-06-26 14:00:00.978150
История 522,Клавдия,Ауд. 380,2025-07-03 10:00:00.978154
История 522,Клавдия,Ауд. 112,2025-07-10 11:00:00.978158
История 522,Клавдия,Ауд. 264,2025-07-17 18:00:00.978161
История 522,Клавдия,Ауд. 296,2025-07-24 14:00:00.978165
История 522,Клавдия,Ауд. 240,2025-07-31 08:00:00.978168
История 522,Клавдия,Ауд. 183,2025-08-07 18:00:00.978172
История 522,Клавдия,Ауд. 131,2025-08-14 08:00:00.978175
История 522,Клавдия,Ауд. 137,2025-08-21 10:00:00.978179
История 522,Клавдия,Ауд. 467,2025-08-28 11:00:00.978183
История 522,Клавдия,Ауд. 405,2025-09-04 09:00:00.978186
Биология 399,Марфа,Ауд. 242,2025-05-22 17:00:00.978190
Биология 399,Марфа,Ауд. 167,2025-05-29 08:00:00.978194
Биология 399,Марфа,Ауд. 259,2025-06-05 16:00:00.978197
Биология 399,Марфа,Ауд. 260,2025-06-12 16:00:00.978201
Биология 399,Марфа,Ауд. 382,2025-06-19 18:00:00.978205
Биология 399,Марфа,Ауд. 423,2025-06-26 15:00:00.978210
Биология 399,Марфа,Ауд. 364,2025-07-03 17:00:00.978213
Биология 399,Марфа,Ауд. 202,2025-07-10 12:00:00.978217
Биология 399,Марфа,Ауд. 289,2025-07-17 08:00:00.978221
Биология 399,Марфа,Ауд. 474,2025-07-24 17:00:00.978224
Биология 399,Марфа,Ауд. 313,2025-07-31 18:00:00.978228
Биология 399,Марфа,Ауд. 115,2025-08-07 12:00:00.978232
Биология 399,Марфа,Ауд. 469,2025-08-14 14:00:00.978235
Биология 399,Марфа,Ауд. 121,2025-08-21 16:00:00.978239
Биология 399,Марфа,Ауд. 134,2025-08-28 13:00:00.978242
Биология 399,Марфа,Ауд. 365,2025-09-04 16:00:00.978246
История 238,Марфа,Ауд. 183,2025-05-22 12:00:00.978250
История 238,Марфа,Ауд. 252,2025-05-29 17:00:00.978253
История 238,Марфа,Ауд. 402,2025-06-05 09:00:00.978257
История 238,Марфа,Ауд. 232,2025-06-12 12:00:00.978261
История 238,Марфа,Ауд. 201,2025-06-19 15:00:00.978264
История 238,Марфа,Ауд. 306,2025-06-26 15:00:00.978268
История 238,Марфа,Ауд. 369,2025-07-03 12:00:00.978272
История 238,Марфа,Ауд. 235,2025-07-10 17:00:00.978276
История 238,Марфа,Ауд. 116,2025-07-17 18:00:00.978279
История 238,Марфа,Ауд. 182,2025-07-24 17:00:00.978283
История 238,Марфа,Ауд. 124,2025-07-31 12:00:00.978286
История 238,Марфа,Ауд. 137,2025-08-07 08:00:00.978290
История 238,Марфа,Ауд. 408,2025-08-14 16:00:00.978294
История 238,Марфа,Ауд. 437,2025-08-21 11:00:00.978297
История 238,Марфа,Ауд. 434,2025-08-28 12:00:00.978301
История 238,Марфа,Ауд. 112,2025-09-04 16:00:00.978306
Химия 573,Модест,Ауд. 404,2025-05-22 17:00:00.978310
Химия 573,Модест,Ауд. 473,2025-05-29 15:00:00.978314
Химия 573,Модест,Ауд. 399,2025-06-05 09:00:00.978318
Химия 573,Модест,Ауд. 392,2025-06-12 17:00:00.978321
Химия 573,Модест,Ауд. 371,2025-06-19 15:00:00.978325
Химия 573,Модест,Ауд. 430,2025-06-26 11:00:00.978329
Химия 573,Модест,Ауд. 135,2025-07-03 11:00:00.978332
Химия 573,Модест,Ауд. 210,2025-07-10 18:00:00.978336
Химия 573,Модест,Ауд. 137,2025-07-17 11:00:00.978340
Химия 573,Модест,Ауд. 270,2025-07-24 13:00:00.978343
Химия 573,Модест,Ауд. 214,2025-07-31 08:00:00.978347
Химия 573,Модест,Ауд. 176,2025-08-07 16:00:00.978350
Химия 573,Модест,Ауд. 228,2025-08-14 13:00:00.978354
Химия 573,Модест,Ауд. 437,2025-08-21 14:00:00.978357
Химия 573,Модест,Ауд. 459,2025-08-28 13:00:00.978361
Химия 573,Модест,Ауд. 494,2025-09-04 13:00:00.978365
Право 140,Модест,Ауд. 133,2025-05-22 10:00:00.978368
Право 140,Модест,Ауд. 331,2025-05-29 16:00:00.978372
Право 140,Модест,Ауд. 489,2025-06-05 11:00:00.978376
Право 140,Модест,Ауд. 190,2025-06-12 11:00:00.978380
Право 140,Модест,Ауд. 445,2025-06-19 14:00:00.978383
Право 140,Модест,Ауд. 390,2025-06-26 16:00:00.978387
Право 140,Модест,Ауд. 187,2025-07-03 14:00:00.978391
Право 140,Модест,Ауд. 288,2025-07-10 13:00:00.978394
Право 140,Модест,Ауд. 180,2025-07-17 10:00:00.978399
Право 140,Модест,Ауд. 341,2025-07-24 15:00:00.978403
Право 140,Модест,Ауд. 391,2025-07-31 12:00:00.978407
Право 140,Модест,Ауд. 431,2025-08-07 18:00:00.978410
Право 140,Модест,Ауд. 244,2025-08-14 10:00:00.978414
Право 140,Модест,Ауд. 331,2025-08-21 12:00:00.978417
Право 140,Модест,Ауд. 246,2025-08-28 10:00:00.978421
Право 140,Модест,Ауд. 215,2025-09-04 15:00:00.978425
Химия 824,Валерьян,Ауд. 211,2025-05-22 10:00:00.978429
Химия 824,Валерьян,Ауд. 401,2025-05-29 16:00:00.978437
Химия 824,Валерьян,Ауд. 186,2025-06-05 12:00:00.978441
Химия 824,Валерьян,Ауд. 374,2025-06-12 13:00:00.978444
Химия 824,Валерьян,Ауд. 443,2025-06-19 13:00:00.978449
Химия 824,Валерьян,Ауд. 371,2025-06-26 18:00:00.978453
Химия 824,Валерьян,Ауд. 112,2025-07-03 13:00:00.978457
Химия 824,Валерьян,Ауд. 261,2025-07-10 17:00:00.978461
Химия 824,Валерьян,Ауд. 170,2025-07-17 15:00:00.978464
Химия 824,Валерьян,Ауд. 290,2025-07-24 16:00:00.978468
Химия 824,Валерьян,Ауд. 214,2025-07-31 13:00:00.978471
Химия 824,Валерьян,Ауд. 110,2025-08-07 15:00:00.978475
Химия 824,Валерьян,Ауд. 477,2025-08-14 13:00:00.978479
Химия 824,Валерьян,Ауд. 218,2025-08-21 09:00:00.978482
Химия 824,Валерьян,Ауд. 313,2025-08-28 14:00:00.978486
Химия 824,Валерьян,Ауд. 412,2025-09-04 14:00:00.978490
Право 546,Валерьян,Ауд. 238,2025-05-22 15:00:00.978494
Право 546,Валерьян,Ауд. 337,2025-05-29 14:00:00.978499
Право 546,Валерьян,Ауд. 262,2025-06-05 13:00:00.978502
Право 546,Валерьян,Ауд. 457,2025-06-12 18:00:00.978506
Право 546,Валерьян,Ауд. 494,2025-06-19 10:00:00.978510
Право 546,Валерьян,Ауд. 294,2025-06-26 13:00:00.978514
Право 546,Валерьян,Ауд. 307,2025-07-03 14:00:00.978517
Право 546,Валерьян,Ауд. 449,2025-07-10 09:00:00.978521
Право 546,Валерьян,Ауд. 423,2025-07-17 09:00:00.978524
Право 546,Валерьян,Ауд. 357,2025-07-24 17:00:00.978528
Право 546,Валерьян,Ауд. 440,2025-07-31 09:00:00.978532
Право 546,Валерьян,Ауд. 221,2025-08-07 15:00:00.978535
Право 546,Валерьян,Ауд. 226,2025-08-14 08:00:00.978539
Право 546,Валерьян,Ауд. 250,2025-08-21 17:00:00.978542
Право 546,Валерьян,Ауд. 460,2025-08-28 11:00:00.978546
Право 546,Валерьян,Ауд. 425,2025-09-04 08:00:00.978550
Биология 981,Евлампий,Ауд. 187,2025-05-22 10:00:00.978554
Биология 981,Евлампий,Ауд. 304,2025-05-29 18:00:00.978558
Биология 981,Евлампий,Ауд. 347,2025-06-05 08:00:00.978561
Биология 981,Евлампий,Ауд. 307,2025-06-12 13:00:00.978565
Биология 981,Евлампий,Ауд. 257,2025-06-19 18:00:00.978568
Биология 981,Евлампий,Ауд. 360,2025-06-26 13:00:00.978572
Биология 981,Евлампий,Ауд. 480,2025-07-03 10:00:00.978576
Биология 981,Евлампий,Ауд. 145,2025-07-10 18:00:00.978579
Биология 981,Евлампий,Ауд. 102,2025-07-17 08:00:00.978583
Биология 981,Евлампий,Ауд. 392,2025-07-24 17:00:00.978586
Биология 981,Евлампий,Ауд. 331,2025-07-31 17:00:00.978590
Биология 981,Евлампий,Ауд. 410,2025-08-07 15:00:00.978595
Биология 981,Евлампий,Ауд. 153,2025-08-14 14:00:00.978599
Биология 981,Евлампий,Ауд. 383,2025-08-21 10:00:00.978603
Биология 981,Евлампий,Ауд. 433,2025-08-28 18:00:00.978606
Биология 981,Евлампий,Ауд. 349,2025-09-04 09:00:00.978610
Биология 205,Евлампий,Ауд. 435,2025-05-22 15:00:00.978615
Биология 205,Евлампий,Ауд. 446,2025-05-29 11:00:00.978619
Биология 205,Евлампий,Ауд. 329,2025-06-05 12:00:00.978623
Биология 205,Евлампий,Ауд. 166,2025-06-12 18:00:00.978626
Биология 205,Евлампий,Ауд. 242,2025-06-19 16:00:00.978630
Биология 205,Евлампий,Ауд. 258,2025-06-26 15:00:00.978634
Биология 205,Евлампий,Ауд. 424,2025-07-03 18:00:00.978637
Биология 205,Евлампий,Ауд. 215,2025-07-10 17:00:00.978641
Биология 205,Евлампий,Ауд. 242,2025-07-17 12:00:00.978645
Биология 205,Евлампий,Ауд. 146,2025-07-24 17:00:00.978648
Биология 205,Евлампий,Ауд. 125,2025-07-31 13:00:00.978652
Биология 205,Евлампий,Ауд. 201,2025-08-07 08:00:00.978655
Биология 205,Евлампий,Ауд. 488,2025-08-14 12:00:00.978659
Биология 205,Евлампий,Ауд. 472,2025-08-21 12:00:00.978663
Биология 205,Евлампий,Ауд. 165,2025-08-28 12:00:00.978666
Биология 205,Евлампий,Ауд. 139,2025-09-04 09:00:00.978670
Право 542,Любим,Ауд. 274,2025-05-22 10:00:00.978674
Право 542,Любим,Ауд. 475,2025-05-29 14:00:00.978677
Право 542,Любим,Ауд. 414,2025-06-05 09:00:00.978681
Право 542,Любим,Ауд. 307,2025-06-12 10:00:00.978684
Право 542,Любим,Ауд. 453,2025-06-19 12:00:00.978688
Право 542,Любим,Ауд. 153,2025-06-26 11:00:00.978693
Право 542,Любим,Ауд. 252,2025-07-03 08:00:00.978697
Право 542,Любим,Ауд. 444,2025-07-10 12:00:00.978701
Право 542,Любим,Ауд. 104,2025-07-17 17:00:00.978704
Право 542,Любим,Ауд. 430,2025-07-24 13:00:00.978708
Право 542,Любим,Ауд. 342,2025-07-31 17:00:00.978712
Право 542,Любим,Ауд. 373,2025-08-07 10:00:00.978715
Право 542,Любим,Ауд. 152,2025-08-14 17:00:00.978719
Право 542,Любим,Ауд. 133,2025-08-21 12:00:00.978723
Право 542,Любим,Ауд. 325,2025-08-28 09:00:00.978726
Право 542,Любим,Ауд. 466,2025-09-04 16:00:00.978730
Литература 226,Любим,Ауд. 373,2025-05-22 12:00:00.978734
Литература 226,Любим,Ауд. 414,2025-05-29 08:00:00.978737
Литература 226,Любим,Ауд. 497,2025-06-05 16:00:00.978741
Литература 226,Любим,Ауд. 495,2025-06-12 15:00:00.978745
Литература 226,Любим,Ауд. 294,2025-06-19 12:00:00.978748
Литература 226,Любим,Ауд. 272,2025-06-26 16:00:00.978752
Литература 226,Любим,Ауд. 305,2025-07-03 10:00:00.978756
Литература 226,Любим,Ауд. 242,2025-07-10 17:00:00.978759
Литература 226,Любим,Ауд. 424,2025-07-17 15:00:00.978763
Литература 226,Любим,Ауд. 466,2025-07-24 10:00:00.978768
Литература 226,Любим,Ауд. 459,2025-07-31 13:00:00.978771
Литература 226,Любим,Ауд. 307,2025-08-07 13:00:00.978775
Литература 226,Любим,Ауд. 341,2025-08-14 13:00:00.978779
Литература 226,Любим,Ауд. 280,2025-08-21 08:00:00.978782
Литература 226,Любим,Ауд. 150,2025-08-28 11:00:00.978787
Литература 226,Любим,Ауд. 239,2025-09-04 16:00:00.978791
История 823,Борислав,Ауд. 126,2025-05-22 12:00:00.978795
История 823,Борислав,Ауд. 321,2025-05-29 11:00:00.978798
История 823,Борислав,Ауд. 220,2025-06-05 12:00:00.978802
История 823,Борислав,Ауд. 284,2025-06-12 16:00:00.978806
